SMILES,Min_PE
ClC1=CC(=CC(=C1)Cl)Cl,-1578.1409
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,-2826.68532
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3004.68462
OC(=O)C1=CC=C(Cl)C=C1,-1785.05427
ClC1=C(Cl)C(=CC=C1)Cl,-1578.03622
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2827.30661
CCCCCCCCCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-3762.94147
CC(=O)NC1=CC=C(F)C=C1,-2038.16006
CC/C=C(C)/C1(CC)C(=O)NC(=O)NC1=O,-2827.06429
OC(=O)C1=CC(=CC=C1)Cl,-1785.01977
[NH]1C=CC2=C1C=CC=C2,-1262.7687
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2826.71108
OC(=O)COC1=CC=CC=C1,-1976.19676
COC(=O)C1=CC=C(N)C=C1,-1881.07974
OC(=O)C1=C(Cl)C=CC=C1,-1784.97183
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,-3331.28709
CC(=O)NC1=CC=C(O)C=C1,-1881.34102
COC(=O)C1=CC=C(O)C=C1,-1976.52189
COC1=CC=C(C=C1)C(O)=O,-1976.55138
CNC(=O)O/N=C(SC)/C(=O)N(C)C,-2655.58265
CC(=O)NC1=CC=CC(=C1)O,-1881.47018
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3154.48829
[O-][N+](=O)C1=C(Cl)C=CC=C1,-1831.40395
COC1=CC(=CC=C1)C(O)=O,-1976.45331
OC(=O)C1=CC=C(C=C1)C#N,-1826.44881
COC(=O)/C=C/C1=CC=CC=C1,-1953.29375
CC(=O)NC1=C(O)C=CC=C1,-1881.34192
COC1=C(Cl)C(=CC=C1)Cl,-1769.48888
CN(C)C(=O)NC1=CC=CC=C1,-1935.26971
OC(C(O)=O)C1=CC=CC=C1,-1976.69787
COC1=CC(=CC=C1O)C=O,-1975.71034
COC1=CC=CC=C1C(O)=O,-1976.35921
CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2977.11356
[NH]1N=NC2=C1C=CC=C2,-1361.46511
CC1=CC(=C(C=C1)C(O)=O)O,-1977.02507
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2976.57517
CC1=CC(=C(O)C=C1)C(O)=O,-1977.16454
ClC1=CC=CC(=C1)N=C=S,-1542.78902
ClC1=CC=CC(=C1C#N)Cl,-1619.56406
CO[P](=O)(NC(C)=O)SC,-2053.51817
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3304.57059
CCCCCCCCCC1=CC=C(O)C=C1,-2462.74544
CNC(=O)O\N=C\C(C)(C)[S](C)(=O)=O,-2778.2705
[O-][N+](=O)C1=CC=CC(=C1)C=O,-1995.77684
CCOC(=O)C1=CC=C(N)C=C1,-2031.17555
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-2735.19519
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,-3303.3745
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2949.84476
CCOC(=O)C1=CC=C(O)C=C1,-2126.61903
[O-][N+](=O)C1=C(C=O)C=CC=C1,-1995.70863
CCC1C(=O)NC(=O)NC1=O,-2104.95172
CC(=O)NC1=C(Cl)C=CC=C1,-1839.50558
NC1=CC(=C(C=C1)C(O)=O)O,-2026.96747
NC1=CC(=C(O)C=C1)C(O)=O,-2026.85682
CN1C(=O)NC(=O)C(C)(C1=O)C2=CCCCC2,-2949.72226
BrC1=CC=C(Br)C=C1,-1235.45641
S=C=NC1=CC=CC(=C1)C#N,-1584.17672
COC1=CC=C(NC(C)=O)C=C1,-2030.85055
COC(=O)C1=CC=C(OC)C=C1,-2126.04925
NC(CC1=CC=CC=C1)C(O)=O,-2031.0647
CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3454.51603
COC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-3576.76404
CC(C)OC(=O)NC1=CC=CC=C1,-2181.21587
CC1=C[NH]C2=C1C=CC=C2,-1412.88804
CNCC(O)C1=CC(=C(O)C=C1)O,-2353.02978
OC(=O)C1=CC(=CC=C1O)O,-2122.25996
CCOC1=C(O)C=CC(=C1)C=O,-2125.63077
CC1=NC=C([N]1CCO)[N+]([O-])=O,-2299.72428
CC(C)=CCC1(C(=O)NC(=O)NC1=O)C(C)(C)C,-3127.1145
C1=CC2=C(C=C1)C=CC=C2,-1335.82337
CC(=O)NC1=CC=C(C=O)C=C1,-2003.86222
COC1=C(OC)C=C(C=O)C=C1,-2125.14384
COC1=CC(=C(OC)C=C1)C=O,-2125.11501
NC1=NC(=NC(=N1)NC2CC2)N,-1988.82497
CCCOC(=O)C1=CC=C(N)C=C1,-2181.1025
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,-3099.80584
OC1=C(Cl)C=C(Cl)C=C1Cl,-1873.41476
C1=CC2=C(C=C1)C=NC=C2,-1385.59411
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3453.43088
CCCOC(=O)C1=CC=C(O)C=C1,-2276.58736
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-3277.11349
CN(C)C1=CC=C(C=C1)N=C=S,-1788.63106
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-2857.33836
COC1=CC=CC=C1OCC(O)CO,-2597.78335
CC1=NC2=C([NH]1)C=CC=C2,-1462.70109
OC(=O)C1=CC=C(Br)C=C1,-1740.44029
OC(=O)C1=CC(=O)NC(=O)N1,-2222.72967
CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-3397.90283
OC(=O)C1=CC(=CC=C1)Br,-1740.42587
CCOC1=CC=C(NC(C)=O)C=C1,-2180.92498
C1=CC2=C(C=C1)C=NN=C2,-1434.84712
N#CC(=NNC1=CC=CC=C1)C#N,-1928.44172
C1=CC2=C(C=C1)N=CC=N2,-1435.12125
ClC1=C(Cl)C=C(Cl)C(=C1)Cl,-1831.48904
CC(C)C1C(=O)NC(=O)NC1=O,-2254.89877
CCCCCC(O)/C=C/C1C(O)CC(=O)C1CCCCCCC(O)=O,-4394.13157
ClC1=CC(=C(Cl)C(=C1)Cl)Cl,-1831.49114
OC1=C(F)C(=C(F)C(=C1F)F)F,-3373.17785
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-3163.40698
ClC1=C(Cl)C(=C(Cl)C=C1)Cl,-1831.44513
OC(=O)C1=C(Br)C=CC=C1,-1740.29601
CN(C)C=NC1=C(C)C=C(Cl)C=C1,-2042.78561
CCCCOC(=O)C1=CC=C(N)C=C1,-2331.04725
OC(=O)C1=CC=C(C=C1)C(O)=O,-2245.40018
O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,-3427.11962
OC(=O)COC1=CC=C(Cl)C=C1,-2229.78535
NC(=O)C1=CC=CC=C1C(N)=O,-2054.26813
CCCCCC(O)/C=C/C1C(O)CC(=O)C1C\C=C\CCCC(O)=O,-4366.55847
OC(=O)C1=CC(=C(Cl)C=C1)Cl,-2038.46603
CCCCOC(=O)C1=CC=C(O)C=C1,-2426.52729
OC(=O)C1=CC(=CC=C1)C(O)=O,-2245.42678
OC(=O)C1=C(Cl)C=C(Cl)C=C1,-2038.47426
OC(=O)COC1=CC(=CC=C1)Cl,-2229.8814
OC(=O)C1=CC=C(C=C1)[N+]([O-])=O,-2291.86394
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-3181.70417
OC(=O)COC1=C(Cl)C=CC=C1,-2229.77566
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2=O,-3276.47654
CCC1=C(CCCC1)C2(CC)C(=O)NC(=O)NC2=O,-3249.79954
CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C,-3547.11663
OC(=O)C1=CC=CC=C1C(O)=O,-2245.22152
OC(=O)C1=CC(=CC=C1)[N+]([O-])=O,-2291.88609
C1=NC2=C(N=C1)N=CN=C2,-1534.27463
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4038.89214
CC1=CC2=C(C=CC=C2)C=C1,-1485.9731
OC(=O)CNC(=O)C1=CC=CC=C1,-2299.51242
[O-][N+](=O)C1=C(Cl)C=CC(=C1)Cl,-2084.84616
[O-][N+](=O)C1=CC=C(C=C1)[N+]([O-])=O,-2338.29271
NC1=NC=NC2=C1N=C[NH]2,-1612.15848
CN(C)C(=O)NC1=CC=C(Cl)C=C1,-2188.86834
CCC1(C(=O)NC(=O)NC1=O)C2=CC3CCC(C3)C2,-3222.51164
OC(=O)C1=NC(=CC=C1Cl)Cl,-2087.87968
CC(=O)NC1=CC=C(Br)C=C1,-1794.91636
CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C,-3547.55049
OC(=O)C1=C(C=CC=C1)[N+]([O-])=O,-2291.67045
O=C1NC=NC2=C1C=N[NH]2,-1707.48883
[O-][N+](=O)C1=CC(=CC=C1)[N+]([O-])=O,-2338.29283
OC(=O)C1=CC=C(C=C1)N=C=S,-2003.19827
O=C1NC=NC2=C1N=C[NH]2,-1707.76745
OC(=O)C1=C(C=NC=C1)C(O)=O,-2294.89911
ClC1=CC=CC(=N1)C(Cl)(Cl)Cl,-2030.88016
NC(CC1=CC=C(O)C=C1)C(O)=O,-2326.47722
NCC(CC(O)=O)C1=CC=C(Cl)C=C1,-2434.57908
OC(=O)C1=CC(=CC=C1)N=C=S,-2003.12989
CCNC1=NC(=NC(=N1)Cl)NCC,-2220.07474
[O-][N+](=O)C1=C(C=CC=C1)[N+]([O-])=O,-2337.96394
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-3035.62486
OC1=C(Br)C=C(Br)C=C1,-1530.79659
NC1=CC2=C(C=CC=C2)C=C1,-1535.77833
CCCCCOC(=O)CCCNC(=O)N[C]12C[CH]3[CH2]C([CH2][CH](C3)C1)C2,-4176.75924
CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl,-2758.65488
COC1=C(OC)C=C(Cl)C(=C1)Cl,-2214.29878
ClC1C2OC2C3C1C4(Cl)C(=C(Cl)C3(Cl)C4(Cl)Cl)Cl,-3457.39393
NC1=CC=CC2=C1C=CC=C2,-1535.72238
CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,-2431.55271
OC1=CC2=C(C=CC=C2)C=C1,-1631.12768
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-3444.67014
CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-2385.34779
OCC(O)C1OC(=O)C(=C1O)O,-2616.11435
CC(=O)NC1=CC=C(C=C1)[N+]([O-])=O,-2346.4752
OC1=CC=CC2=C1C=CC=C2,-1631.2279
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-3475.9221
CC1=C(OCC(O)=O)C=CC(=C1)Cl,-2379.97989
CN(C)C(=O)NC1=NOC(=C1)C(C)(C)C,-2605.96783
CC(C)OC(=O)NC1=CC=CC(=C1)Cl,-2434.79047
CC(C)NCC(O)COC1=C(CC=C)C=CC=C1,-2929.27734
CC(=O)OC1=CC=C(C=C1)[N+]([O-])=O,-2441.6169
CC(C)N(C(=O)CCl)C1=CC=CC=C1,-2289.00136
OC(=O)C1=CC=C(I)C=C1,-1741.37292
OC1=CC=CC2=C1N=CC=C2,-1681.06406
CC(=O)OC1=C(C=CC=C1)C(O)=O,-2395.04922
CC(OC1=CC=C(Cl)C=C1)C(O)=O,-2379.89274
CC(=O)NC1=CC=CC=C1[N+]([O-])=O,-2346.45262
CC1=CC2=C(C=C1)C=C(C)C=C2,-1636.12731
OC(=O)C1=C(O)C=CC(=C1)Br,-2035.7468
CC1=CC2=C(C=CC=C2)C=C1C,-1636.06225
CCNC1=NC(=NC(=N1)Cl)NC(C)C,-2370.1504
CNC(=O)OC1=CC(=CC(=C1)C)C(C)C,-2481.06375
OC(=O)C1=CC(=CC=C1)I,-1741.35977
O=C1NC(=O)C2=CC=CC=C12,-1826.85037
O=C1OC2=C(C=CC=C2)C=C1,-1776.42241
CC1=C(OCCCC(O)=O)C=CC(=C1)Cl,-2680.11061
NC1=CC=C(C=C1)[S](N)(=O)=O,-1984.94329
OC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-2126.77786
CCC(=O)NC1=CC(=C(Cl)C=C1)Cl,-2242.8979
OCC1=CC=CC2=C1C=CC=C2,-1781.08881
ClC1=CC2=C(C=CC=C2)C=C1,-1589.38363
CC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,-2488.4638
CC1=CC=CC2=C1C=CC=C2C,-1636.04754
COC(=O)C1=CC=C(C=C1)C(=O)OC,-2544.4263
CCCCC1=C(C)N=C(NC1=O)N(C)C,-2462.5337
C1=CC=C(C=C1)C2=CC=CC=C2,-1608.38447
NC1=CC=C(C=C1)[S](O)(=O)=O,-2080.69615
OC(=O)C1=CC=CC=C1I,-1741.20757
CC1CCCCC1NC(=O)NC2=CC=CC=C2,-2658.33223
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,-2830.14514
O=C1OC(=O)C2=CC=CC=C12,-1921.81034
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4671.54399
CC(=O)NC1=CC=C(OC(C)=O)C=C1,-2449.52608
IC1=CC=C(C=C1)N=C=S,-1499.11709
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-4671.96318
ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)Cl,-2084.82887
CCOC(=O)C1(CCN(C)CC1)C2=CC=CC=C2,-2902.81897
CN(CC1=CC=C(Cl)N=C1)C(C)=NC#N,-2387.08358
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3576.09298
ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl,-3849.61513
IC1=CC=C(I)C=C1,-1237.33117
C1CC2=CC=CC3=CC=CC1=C23,-1608.68572
NC(=O)N/N=C/C1=CC=C(O1)[N+]([O-])=O,-2739.46549
CC(=O)NC1=CC=C(I)C=C1,-1795.84498
C1=NC=CC(=C1)C2=CC=NC=C2,-1707.89909
OC1=C(C=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2633.77404
OC(=O)COC1=CC(=C(Cl)C=C1)Cl,-2483.30022
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-3871.67004
C(CC1=CC=CC=C1)C2=CC=CC=C2,-1908.35105
OC1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,-2633.63559
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,-2520.20188
C1=CC=C(N=C1)C2=NC=CC=C2,-1707.47881
OC(=O)COC1=C(Cl)C=C(Cl)C=C1,-2483.27413
NC(CC1=CC=C(O)C(=C1)O)C(O)=O,-2621.87464
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-2465.51144
ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl,-4354.61604
CCNC1=NC(=NC(=N1)Cl)N(CC)CC,-2519.79834
COC1=C(Cl)C(=C(Cl)C(=C1)Cl)Cl,-2276.33941
COC1=C(Cl)C(=C(Cl)C=C1Cl)Cl,-2276.29745
BrC1=CC(=CC(=C1)Br)Br,-1444.33433
ClC1=CC2=C(OC(=O)N2)C=C1,-1957.24474
CON(C)C(=O)NC1=CC=C(Cl)C=C1,-2482.871
CN(C)C(=O)NC1=CC(=C(Cl)C=C1)Cl,-2442.33383
BrC1=CC(=C(Br)C=C1)Br,-1444.31894
OC(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O,-2545.24349
OC(=O)CCCOC1=C(Cl)C=C(Cl)C=C1,-2783.48214
OC(=O)C1=C(C=CC(=C1)Cl)[N+]([O-])=O,-2545.13165
N(C1=CC=CC=C1)C2=CC=CC=C2,-1808.0659
COC1=CC=CC=C1OCC(O)COC(N)=O,-3216.12464
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-4967.10405
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,-2684.89214
OC(=O)CC1=CC(=C(OCC=C)C=C1)Cl,-2652.06381
CC1=CC=C(C)C2=C1C=CC=C2C,-1785.94419
CC1=C(Cl)C(=O)N(C(=O)N1)C(C)(C)C,-2512.21829
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,-3442.54591
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,-2577.08308
OC(=O)C1=C(C(=CC=C1)Cl)[N+]([O-])=O,-2545.05904
CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,-2626.51234
OC1=CC=CC2=C1C=CC=C2O,-1926.64803
NNC1=NN=CC2=C1C=CC=C2,-1833.5405
COC1=C(C(O)=O)C(=CC=C1Cl)Cl,-2483.29539
O(C1=CC=CC=C1)C2=CC=CC=C2,-1903.27243
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-3871.89514
COC1=C(Cl)C=C(NC(=O)N(C)C)C=C1,-2633.66681
ClCC#CCOC(=O)NC1=CC(=CC=C1)Cl,-2782.23231
COC1=C(OC)C(=C(Cl)C(=C1)Cl)Cl,-2467.66654
